trans_id,item
15139,"Best Brown"
15140,"Jamaican Black Pepper Chicken"
15140,"Sausage and Ricotta Flatbread"
15140,"Pumpkin Patch Ale"
15140,"Chin Music Amber Lager"
15140,"Palate Mallet"
15140,"3 Picket Porter"
15140,"Raspberry Lemonade"
15140,"California Sunshine Rye IPA"
15140,"Last Stop IPA"
15140,"Five Italian Cheese Fonduta"
15140,"Cheese Ravioli"
15140,"Firecracker Salmon"
15140,"Monkey Chased the Weasel"
15141,"Cannoli Trio"
15141,"Steak Diane"
15141,"Dream Crusher Double IPA"
15141,"Iced Coffees"
15141,"Fried Shrimp Platter"
15141,"Italian Ice Milkshake"
15141,"White Rascal"
15141,"6 oz Sirloin with Fettuccine Alfredo"
15141,"Black Tie Mousse Cake"
15141,"Commotion APA"
15141,"Wonderstuff"
15142,"Cannoli Trio"
15142,"Agent a Deux"
15142,"Iced Coffees"
15142,"Dream Crusher Double IPA"
15142,"Steak Diane"
15142,"Italian Ice Milkshake"
15142,"White Rascal"
15142,"6 oz Sirloin with Fettuccine Alfredo"
15142,"Edamane"
15142,"Commotion APA"
15142,"Wonderstuff"
15143,"A Beer"
15144,"Hyzer Flip"
15144,"Roasted Pear and Blue Cheese Flatbread"
15144,"Mixed Berry Sparkling Water"
15144,"Stickin' In My Rye"
15144,"Best Brown"
15144,"Teriyaki Chicken"
15144,"Aslan Amber"
15144,"Trigger Blonde Ale"
15144,"Fresh Basil, Tomato, and Cheese Flatbread"
15144,"Monkey Chased the Weasel"
15145,"Agent a Deux"
15145,"Steak Diane"
15145,"Dream Crusher Double IPA"
15145,"Italian Ice Milkshake"
15145,"Black Tie Mousse Cake"
15145,"Edamane"
15145,"Wonderstuff"
15146,"Spinach-Artichoke Dip"
15146,"Old Fashioned Burger"
15146,"Goose Island India Pale Ale"
15146,"Agent a Deux"
15146,"Eggroll Sampler"
15146,"Crispy Cuban Rolls"
15146,"Steak Gorgonzola-Alfredo"
15146,"Chicken Enchiladas"
15146,"Crispy Shrimp Sandwich"
15146,"Salamander Slam"
15146,"Buffalo Wings"
15146,"White Chicken Chili"
15146,"BrewFarm Select Golden Lager"
15147,"Boy King"
15147,"Old Fashioned Burger"
15147,"Coq D'Or"
15147,"Crispy Cuban Rolls"
15147,"Chicken Enchiladas"
15147,"Crispy Shrimp Sandwich"
15147,"Nut Sack Imperial Brown Ale"
15147,"Spinach-Artichoke Dip"
15147,"Send Help"
15147,"Buffalo Wings"
15147,"White Chicken Chili"
15147,"Salamander Slam"
15147,"BrewFarm Select Golden Lager"
15148,"Grilled Pork Chop"
15148,"Insert Hop Reference"
15148,"Hop A Potamus Double Dark Rye Pale Ale"
15148,"Dipping Sauces includes 4 Breadsticks"
15148,"A Beer"
15148,"Easy Jack"
15148,"Grand Canyon Sunset Amber Ale"
15148,"Missile IPA"
15149,"Seiche Scottish Ale"
15149,"Bacon-Bacon Cheeseburger"
15149,"Barney Flats Oatmeal Stout"
15149,"Chicken Marsala and Mushrooms"
15149,"Bang-Bang Chicken and Shrimp"
15149,"Five Italian Cheese Fonduta"
15150,"Insert Hop Reference"
15150,"Hop A Potamus Double Dark Rye Pale Ale"
15150,"Dipping Sauces includes 4 Breadsticks"
15150,"A Beer"
15150,"Easy Jack"
15150,"Grand Canyon Sunset Amber Ale"
15151,"Best Brown"
15151,"Winter Solstice"
15151,"Aslan Amber"
15151,"Fresh Basil, Tomato, and Cheese Flatbread"
15151,"Monkey Chased the Weasel"
15152,"Crabcakes"
15153,"Boy King"
15153,"Old Fashioned Burger"
15153,"Goose Island India Pale Ale"
15153,"Agent a Deux"
15153,"Eggroll Sampler"
15153,"Crispy Cuban Rolls"
15153,"Vietnamese Shrimp Summer Rolls"
15153,"Steak Gorgonzola-Alfredo"
15153,"Chicken Enchiladas"
15153,"Crispy Shrimp Sandwich"
15153,"Nut Sack Imperial Brown Ale"
15153,"Salamander Slam"
15153,"Buffalo Wings"
15154,"Seafood Alfredo"
15154,"ToGo Homemade Soups"
15154,"Mutiny IPA"
15154,"Chicken Marsala and Mushrooms"
15154,"Orange Wheat"
15154,"Bang-Bang Chicken and Shrimp"
15154,"Loaded Pasta Chips"
15154,"Five Italian Cheese Fonduta"
15155,"Goose Island India Pale Ale"
15155,"Coq D'Or"
15155,"Agent a Deux"
15155,"Eggroll Sampler"
15155,"Crispy Cuban Rolls"
15155,"Vietnamese Shrimp Summer Rolls"
15155,"Chicken Enchiladas"
15155,"Crispy Shrimp Sandwich"
15155,"Spinach-Artichoke Dip"
15155,"Buffalo Wings"
15155,"White Chicken Chili"
15155,"Salamander Slam"
15155,"BrewFarm Select Golden Lager"
15156,"Bacon-Bacon Cheeseburger"
15156,"Poop Deck Porter"
15156,"ToGo Homemade Soups"
15156,"Seiche Scottish Ale"
15156,"Seafood Alfredo"
15156,"Mutiny IPA"
15156,"Crabcakes"
15156,"Fisherman's Brew"
15156,"Barney Flats Oatmeal Stout"
15156,"Chicken Marsala and Mushrooms"
15156,"Orange Wheat"
15156,"Orabelle"
15156,"Tropical Heatwave"
15156,"Bang-Bang Chicken and Shrimp"
15156,"Union Jack"
15156,"Loaded Pasta Chips"
15156,"Five Italian Cheese Fonduta"
15156,"Orange Chicken"
15157,"ToGo Homemade Soups"
15157,"Tropical Heatwave"
15158,"Jamaican Black Pepper Chicken"
15158,"Chicken Carbonara"
15158,"Shrimp Carbonara"
15158,"Lavazza Espresso"
15158,"Perzik Saison"
15158,"Crispy Chicken Costoletta"
15158,"Loaded Backed Potato Tots"
15159,"Insert Hop Reference"
15159,"Hop A Potamus Double Dark Rye Pale Ale"
15159,"Dipping Sauces includes 4 Breadsticks"
15159,"Easy Jack"
15159,"Missile IPA"
15160,"Spinach-Artichoke Dip"
15160,"Boy King"
15160,"Old Fashioned Burger"
15160,"Goose Island India Pale Ale"
15160,"Coq D'Or"
15160,"Agent a Deux"
15160,"Crispy Cuban Rolls"
15160,"Vietnamese Shrimp Summer Rolls"
15160,"Steak Gorgonzola-Alfredo"
15160,"Chicken Enchiladas"
15160,"Crispy Shrimp Sandwich"
15160,"Salamander Slam"
15160,"Send Help"
15160,"Buffalo Wings"
15160,"White Chicken Chili"
15160,"BrewFarm Select Golden Lager"
15161,"Barn Yeti"
15161,"Aviator Raspberry Blonde"
15161,"Blood Orange Honey"
15162,"Easy Jack"
15163,"Grilled Pork Chop"
15163,"Insert Hop Reference"
15163,"Dipping Sauces includes 4 Breadsticks"
15163,"A Beer"
15163,"Easy Jack"
15163,"Grand Canyon Sunset Amber Ale"
15163,"Missile IPA"
15164,"Herbal, and Flavored Hot Teas"
15164,"Orange Chicken"
15165,"Cappuccino"
15165,"Endive Salad"
15165,"Smores Layer Cake"
15165,"Little House Salad"
15165,"Aslan Amber"
15166,"Alfredo Sauce with Choice of Pasta"
15166,"Cannoli Trio"
15166,"Baja Chicken Tacos"
15166,"Barney Flats Oatmeal Stout"
15166,"Buffalo Blasts"
15166,"Herbal, and Flavored Hot Teas"
15166,"Bring Back the Beach Blonde Ale"
15166,"Chicken & Biscuits"
15166,"Fresh Kale Salad"
15166,"Union Jack"
15166,"Couch Select Lager"
15166,"Orange Chicken"
15166,"Create Your Own Pasta - Cucina Mia!"
15166,"Monkey Chased the Weasel"
15167,"Tomato Sauce with Choice of Pasta"
15167,"Endive Salad"
15167,"Smores Layer Cake"
15167,"Little House Salad"
15167,"Chicken Enchiladas"
15167,"Aslan Amber"
15168,"Insert Hop Reference"
15168,"Hop A Potamus Double Dark Rye Pale Ale"
15169,"Grand Canyon Sunset Amber Ale"
15169,"Missile IPA"
15169,"Insert Hop Reference"
15170,"Cheese Pizza"
15170,"Aviator Raspberry Blonde"
15170,"Horny Toad Cerveza"
15170,"Whitewater"
15170,"Barn Yeti"
15170,"Blood Orange Honey"
15171,"Insert Hop Reference"
15172,"Fried Macaroni and Cheese"
15172,"Cappuccino"
15172,"Tomato Sauce with Choice of Pasta"
15172,"Endive Salad"
15172,"Smores Layer Cake"
15172,"Little House Salad"
15172,"Chicken Enchiladas"
15172,"Aslan Amber"
15173,"Chicken & Biscuits"
15173,"Bring Back the Beach Blonde Ale"
15173,"Create Your Own Pasta - Cucina Mia!"
15174,"Whitewater"
15175,"Fried Macaroni and Cheese"
15175,"Chicken Enchiladas"
15175,"Tomato Sauce with Choice of Pasta"
15176,"Aviator Raspberry Blonde"
15176,"Cheese Pizza"
15176,"Horny Toad Cerveza"
15176,"Whitewater"
15176,"Terlingua Gold"
15177,"Buffalo Blasts"
15177,"Bring Back the Beach Blonde Ale"
15177,"Chicken & Biscuits"
15177,"Orange Chicken"
15177,"Create Your Own Pasta - Cucina Mia!"
15178,"Cheese Pizza"
15178,"Terlingua Gold"
15178,"Whitewater"
15179,"Aviator Raspberry Blonde"
15179,"Cheese Pizza"
15179,"Belfort"
15179,"Blood Orange Honey"
15179,"Terlingua Gold"
15180,"Cannoli Trio"
15181,"Hibernation Ale"
15181,"Might As Well IPL"
15181,"Klickitat Pale Ale"
15181,"Big Blue Van"
15181,"Caffè Latte"
15181,"Pile O'Dirt Porter"
15181,"Amber Road"
15181,"Braised Beef Bolognese"
15182,"Insert Hop Reference"
15182,"Atwater's Lager"
15182,"Shepherd's Pie"
15182,"Hot Spinach and Cheese Dip"
15182,"Best Brown"
15182,"Crispy Shrimp Sandwich"
15182,"Famous Factory Meatloaf"
15182,"Stuffed Mushrooms"
15182,"Suncaster Summer Wheat"
15183,"Blackbeard"
15183,"River Runners Pale Ale"
15183,"Atwater's Lager"
15183,"Chicken Margherita"
15183,"Mixed Berry Sparkling Water"
15183,"Oktoberfest"
15183,"Southern Fried Chicken Sliders"
15183,"MCA"
15184,"Boy King"
15184,"Lucky Dog"
15184,"Coq D'Or"
15184,"Edamane"
15184,"Whitewater"
15184,"Pile of Face"
15184,"Tropical Heatwave"
15184,"Kids Rotini with Meat Sauce"
15184,"Native Amber"
15184,"San Pellegrino Sparkling"
15184,"Incredible Pedal IPA"
15185,"Best Brown"
15186,"Hibernation Ale"
15186,"Tiramisu"
15186,"Might As Well IPL"
15186,"Klickitat Pale Ale"
15186,"Big Blue Van"
15186,"Peach-Mango Smoothie"
15186,"Braised Beef Bolognese"
15186,"Cheese Ravioli"
15186,"Pile O'Dirt Porter"
15186,"Amber Road"
15187,"Shrimp Scampi"
15187,"Jack Pine Savage"
15187,"Black Tie Mousse Cake"
15188,"The 26th"
15188,"Fairweather IPA"
15188,"Bravo Four Point"
15188,"Kids Rotini with Meat Sauce"
15188,"Incredible Pedal IPA"
15188,"Oberon"
15189,"San Pellegrino Sparkling"
15189,"Kids Rotini with Meat Sauce"
15190,"Boohai Red Ale"
15191,"Salamander Slam"
15191,"Shrimp Scampi"
15191,"Boy King"
15191,"Black Tie Mousse Cake"
15192,"Black Tie Mousse Cake"
15193,"Cannoli Trio"
15193,"Blackbeard"
15193,"Shrimp and Chicken Gumbo"
15193,"Atwater's Lager"
15193,"Chicken Marsala and Mushrooms"
15193,"Mixed Berry Sparkling Water"
15193,"Chicken with Lemon Couscous"
15193,"Southern Fried Chicken Sliders"
15193,"Over Ale"
15193,"MCA"
15194,"Cannoli Trio"
15194,"Shrimp and Chicken Gumbo"
15194,"Blackbeard"
15194,"Atwater's Lager"
15194,"River Runners Pale Ale"
15194,"Chicken Margherita"
15194,"Chicken Marsala and Mushrooms"
15194,"Mixed Berry Sparkling Water"
15194,"Chicken with Lemon Couscous"
15194,"Southern Fried Chicken Sliders"
15194,"Over Ale"
15194,"MCA"
15195,"Hibernation Ale"
15195,"Back in Black"
15195,"Klickitat Pale Ale"
15195,"Big Blue Van"
15195,"Peach-Mango Smoothie"
15195,"Cheese Ravioli"
15196,"The 26th"
15196,"Fairweather IPA"
15196,"Bravo Four Point"
15196,"Incredible Pedal IPA"
15196,"Fresh Basil, Tomato, and Cheese Flatbread"
15196,"Oberon"
15196,"Boohai Red Ale"
15197,"Big Blue Van"
15197,"Might As Well IPL"
15198,"Bravo Four Point"
15198,"Tiramisu"
15199,"Salamander Slam"
15199,"Boy King"
15199,"Jack Pine Savage"
15199,"Black Tie Mousse Cake"
15200,"Chicken Marsala and Mushrooms"
15200,"Blackbeard"
15200,"Cannoli Trio"
15201,"Braised Beef Bolognese"
15202,"Golden Road Hefeweizen"
15203,"Capital Gold Golden Lager"
15203,"Lasagna Fritta"
15203,"Create A Sampler Italiano"
15203,"Spicy Crispy Chicken Sandwich"
15203,"Grilled Steak Tacos"
15203,"Barn Yeti"
15203,"Winter Solstice"
15203,"Star Runner"
15203,"ToGo Soup, Salad, and Breadsticks Combo"
15203,"Fish & Chips"
15204,"Bitter Bitch"
15204,"Lasagna Fritta"
15204,"Barney Flats Oatmeal Stout"
15204,"Eggplant Parmigiana"
15204,"Golden Road Hefeweizen"
15204,"Mixed Berry Sparkling Water"
15204,"Barn Yeti"
15204,"Pinata Protest"
15205,"Golden Road Hefeweizen"
15205,"Bitter Bitch"
15205,"Mixed Berry Sparkling Water"
15206,"Capital Gold Golden Lager"
15206,"Fish & Chips"
15206,"Pumpkin Patch Ale"
15206,"Create A Sampler Italiano"
15206,"Spicy Crispy Chicken Sandwich"
15206,"Bravo Four Point"
15206,"Alaskan Amber"
15206,"ToGo Soup, Salad, and Breadsticks Combo"
15206,"Devils Tramping Ground Tripel"
15206,"Over Ale"
15207,"Barney Flats Oatmeal Stout"
15207,"Eggplant Parmigiana"
15207,"Dip Duo"
15208,"Miso Salmon"
15208,"Fire Eagle IPA"
15208,"Veggie Burger"
15208,"Acqua Panna Spring"
15209,"Bitter Bitch"
15210,"Capital Gold Golden Lager"
15210,"Devils Tramping Ground Tripel"
15210,"Pumpkin Patch Ale"
15210,"Lasagna Fritta"
15210,"Create A Sampler Italiano"
15210,"Spicy Crispy Chicken Sandwich"
15210,"Grilled Steak Tacos"
15210,"Barn Yeti"
15210,"Bravo Four Point"
15210,"Alaskan Amber"
15210,"Winter Solstice"
15210,"ToGo Soup, Salad, and Breadsticks Combo"
15210,"Grand Canyon Sunset Amber Ale"
15210,"Fish & Chips"
15210,"Over Ale"
15211,"Miso Salmon"
15211,"Acqua Panna Spring"
15211,"Pit Beef Dip"
15211,"Fettuccine Alfredo"
15211,"Veggie Burger"
15211,"Country Boy IPA"
15211,"Fire Eagle IPA"
15212,"Lasagna Fritta"
15212,"Create A Sampler Italiano"
15212,"Alaskan Amber"
15212,"Star Runner"
15212,"Winter Solstice"
15212,"Grand Canyon Sunset Amber Ale"
15212,"Fish & Chips"
15212,"Over Ale"
15213,"Fettuccine Alfredo"
15213,"Grilled Steak Tacos"
15214,"Over Ale"
15214,"ToGo Soup, Salad, and Breadsticks Combo"
15214,"Pumpkin Patch Ale"
15214,"2-Liter Soda"
15215,"Lasagna Fritta"
15215,"Barney Flats Oatmeal Stout"
15215,"Eggplant Parmigiana"
15215,"Mixed Berry Sparkling Water"
15215,"Barn Yeti"
15215,"Pinata Protest"
15215,"Dundee Summer Wheat Beer"
15216,"Capital Gold Golden Lager"
15216,"Fish & Chips"
15216,"Pumpkin Patch Ale"
15216,"Lasagna Fritta"
15216,"Create A Sampler Italiano"
15216,"Spicy Crispy Chicken Sandwich"
15216,"Grilled Steak Tacos"
15216,"2-Liter Soda"
15216,"Bravo Four Point"
15216,"Barn Yeti"
15216,"Alaskan Amber"
15216,"Winter Solstice"
15216,"Grand Canyon Sunset Amber Ale"
15216,"Devils Tramping Ground Tripel"
15216,"Over Ale"
15217,"Miso Salmon"
15217,"Acqua Panna Spring"
15217,"Arcus IPA"
15217,"Veggie Burger"
15217,"Grilled Steak Tacos"
15217,"Country Boy IPA"
15217,"Fire Eagle IPA"
15217,"Fresh Brewed Iced Tea"
15217,"Braised Beef Bolognese"
15217,"Crispy Chicken Costoletta"
15218,"Capital Gold Golden Lager"
15218,"Fish & Chips"
15218,"Pumpkin Patch Ale"
15218,"Lasagna Fritta"
15218,"Spicy Crispy Chicken Sandwich"
15218,"Grilled Steak Tacos"
15218,"2-Liter Soda"
15218,"Bravo Four Point"
15218,"Alaskan Amber"
15218,"Star Runner"
15218,"ToGo Soup, Salad, and Breadsticks Combo"
15218,"Grand Canyon Sunset Amber Ale"
15218,"Devils Tramping Ground Tripel"
15218,"Over Ale"
15219,"Braised Beef Bolognese"
15219,"Arcus IPA"
15220,"Bitter Bitch"
15220,"Lasagna Fritta"
15220,"Barney Flats Oatmeal Stout"
15220,"Eggplant Parmigiana"
15220,"Create A Sampler Italiano"
15220,"Dip Duo"
15220,"Golden Road Hefeweizen"
15220,"Fried Shrimp Platter"
15220,"Barn Yeti"
15220,"Pinata Protest"
15220,"Dundee Summer Wheat Beer"
15221,"ToGo Homemade Soups"
15221,"The 26th"
15221,"Devils Tramping Ground Tripel"
15221,"Kids Rotini with Marinara"
15221,"Polar Pale Ale"
15221,"Moirai India Pale Ale"
15221,"Eggplant Parmesan"
15221,"Gossamer Golden Ale"
15221,"Shrimp Scampi"
15221,"Tropical Heatwave"
15221,"Phantom Punch Winter Stout"
15222,"White Chicken Chili"
15222,"Devils Tramping Ground Tripel"
15222,"Dream Crusher Double IPA"
15222,"Angry Orchard Apple Ginger"
15223,"KSA"
15224,"ToGo Homemade Soups"
15224,"The 26th"
15224,"Phantom Punch Winter Stout"
15224,"Kids Rotini with Marinara"
15224,"Polar Pale Ale"
15224,"Moirai India Pale Ale"
15224,"Eggplant Parmesan"
15224,"Gossamer Golden Ale"
15224,"Shrimp Scampi"
15224,"Supper Club Lager"
15224,"Tropical Heatwave"
15224,"Devils Tramping Ground Tripel"
15225,"ToGo Homemade Soups"
15225,"The 26th"
15225,"Devils Tramping Ground Tripel"
15225,"Kids Rotini with Marinara"
15225,"Polar Pale Ale"
15225,"Moirai India Pale Ale"
15225,"Eggplant Parmesan"
15225,"Gossamer Golden Ale"
15225,"Shrimp Scampi"
15225,"Supper Club Lager"
15225,"Tropical Heatwave"
15225,"Phantom Punch Winter Stout"
15226,"Phantom Punch Winter Stout"
15226,"Kids Rotini with Marinara"
15226,"Polar Pale Ale"
15226,"Moirai India Pale Ale"
15226,"Eggplant Parmesan"
15226,"Gossamer Golden Ale"
15226,"Devils Tramping Ground Tripel"
15227,"ToGo Homemade Soups"
15227,"The 26th"
15227,"Kids Rotini with Marinara"
15227,"Gossamer Golden Ale"
15227,"Tropical Heatwave"
15227,"Shrimp Scampi"
15227,"Devils Tramping Ground Tripel"
15228,"Fried Calamari"
15228,"Fried Zucchini"
15228,"Herb-Grilled Salmon"
15229,"Kids Rotini with Marinara"
15229,"Moirai India Pale Ale"
15229,"Eggplant Parmesan"
15229,"Tropical Heatwave"
15229,"Shrimp Scampi"
15229,"Supper Club Lager"
15229,"Phantom Punch Winter Stout"
15230,"Phantom Punch Winter Stout"
15230,"Devils Tramping Ground Tripel"
15231,"Southern Fried Catfish"
15231,"Smores Layer Cake"
15231,"Black Tie Mousse Cake"
15231,"Herb-Grilled Salmon"
15231,"Fried Calamari"
15231,"Fried Zucchini"
15232,"The 26th"
15232,"Polar Pale Ale"
15232,"Moirai India Pale Ale"
15232,"Tropical Heatwave"
15232,"Devils Tramping Ground Tripel"
15233,"Dolores River ESB"
15233,"Guacamole Made-to-Order"
15233,"Pizza"
15233,"Grilled Chicken Parmigiana"
15233,"Verdun"
15233,"Peach-Mango Smoothie"
15234,"Southern Fried Catfish"
15234,"Smores Layer Cake"
15234,"Grilled Turkey Burger"
15234,"Southern Fried Chicken Sliders"
15234,"Black Tie Mousse Cake"
15234,"Herb-Grilled Salmon"
15234,"Lemon-Herb Roasted Chicken"
15234,"Fried Calamari"
15234,"Fried Zucchini"
15234,"Fruit Juices"
15235,"Crispy Crab Bites"
15236,"ToGo Homemade Soups"
15236,"Phantom Punch Winter Stout"
15236,"Kids Rotini with Marinara"
15236,"Polar Pale Ale"
15236,"Moirai India Pale Ale"
15236,"Eggplant Parmesan"
15236,"Gossamer Golden Ale"
15236,"Shrimp Scampi"
15236,"Supper Club Lager"
15236,"Devils Tramping Ground Tripel"
15237,"Caffè Mocha"
15237,"Hyzer Flip"
15237,"Cuban Sandwich"
15237,"Might As Well IPL"
15237,"Big Blue Van"
15237,"Warm Crab and Artichoke Dip"
15237,"Fried Zucchini"
15238,"Caffè Mocha"
15238,"Fisherman's Brew"
15238,"Frozen Cappuccino"
15238,"Might As Well IPL"
15238,"Cuban Sandwich"
15238,"Raspberry Lemonade"
15238,"Warm Crab and Artichoke Dip"
15238,"6 oz Sirloin with Fettuccine Alfredo"
15238,"Mastermind"
15238,"Fried Zucchini"
15239,"Southern Fried Catfish"
15239,"Smores Layer Cake"
15239,"Southern Fried Chicken Sliders"
15239,"Black Tie Mousse Cake"
15239,"Herb-Grilled Salmon"
15239,"Lemon-Herb Roasted Chicken"
15239,"Fried Calamari"
15239,"Fried Zucchini"
15239,"Fruit Juices"
15240,"KSA"
15240,"Barney Flats Oatmeal Stout"
15240,"Guacamole Made-to-Order"
15240,"Dream Crusher Double IPA"
15240,"Chicken Alfredo"
15240,"White Chicken Chili"
15241,"Bitter Bitch"
15241,"Aviator Raspberry Blonde"
15241,"Sweet As Pacific Ale"
15241,"Buffalo Blasts"
15241,"Big Blue Van"
15242,"Citrafest"
15242,"California Cheesesteak"
15243,"Escape to Colorado"
15243,"Suncaster Summer Wheat"
15243,"Goose Island India Pale Ale"
15243,"Moirai India Pale Ale"
15244,"Hot Coffee"
15245,"Hop A Potamus Double Dark Rye Pale Ale"
15245,"Fisherman's Brew"
15245,"Crispy Cuban Rolls"
15245,"California Cheesesteak"
15245,"Deflator"
15246,"Hop A Potamus Double Dark Rye Pale Ale"
15246,"Crispy Cuban Rolls"
15246,"California Cheesesteak"
15246,"Cold Press"
15246,"Deflator"
15247,"Hop A Potamus Double Dark Rye Pale Ale"
15247,"Loki Red Ale"
15247,"Fisherman's Brew"
15247,"Citrafest"
15247,"Cold Press"
15248,"Goose Island India Pale Ale"
15248,"Mushroom Burger"
15248,"Kids Grilled Chicken with Gluten-free Rotini"
15248,"Moirai India Pale Ale"
15248,"Suncaster Summer Wheat"
15248,"Fresh Basil, Tomato, and Cheese Flatbread"
15248,"Parmesan Zucchini Bites"
15249,"Fisherman's Brew"
15249,"Citrafest"
15249,"Loki Red Ale"
15249,"Deflator"
15250,"Bitter Bitch"
15250,"Aviator Raspberry Blonde"
15250,"Sweet As Pacific Ale"
15250,"Lasagna Fritta"
15250,"Chin Music Amber Lager"
15250,"Buffalo Blasts"
15250,"Big Blue Van"
15250,"Hot Coffee"
15250,"Edamane"
15250,"Send Help"
15251,"Loki Red Ale"
15251,"California Cheesesteak"
15251,"Citrafest"
15251,"Cold Press"
15251,"Deflator"
15252,"Bitter Bitch"
15252,"Sweet As Pacific Ale"
15252,"Lasagna Fritta"
15253,"Cold Press"
15254,"Boy King"
15254,"Salamander Slam"
15255,"Bitter Bitch"
15255,"Sweet As Pacific Ale"
15255,"Aviator Raspberry Blonde"
15256,"Boy King"
15256,"Jack Pine Savage"
15256,"Salamander Slam"
15256,"Black Tie Mousse Cake"
15257,"Hot Coffee"
15258,"Salamander Slam"
15258,"Shrimp Scampi"
15259,"Boy King"
15259,"Salamander Slam"
15260,"Zaison"
15260,"Desolation IPA"
15260,"Bitter Bitch Imperial IPA"
15260,"Spicy Calabrian Chicken"
15261,"Fettuccine Alfredo"
15261,"Hot Spinach and Cheese Dip"
15261,"Acidulated Trip"
15261,"Best Brown"
15261,"Stuffed Mushrooms"
15262,"Strawberry-Passion Fruit Limonata"
15262,"Hibernation Ale"
15262,"Paris"
15262,"Endive Salad"
15262,"Shiva IPA"
15262,"Chargrilled Coulotte Steak"
15262,"Terlingua Gold"
15263,"Cappuccino"
15263,"Coq D'Or"
15263,"Chicken Giardino"
15263,"Salmon Piccata"
15263,"Jamaican Black Pepper Shrimp"
15263,"Pile of Face"
15263,"3 Picket Porter"
15263,"Lavazza Espresso"
15263,"Yeti  Imperial Stout"
15263,"Fresh Brewed Iced Tea"
15263,"Salamander Slam"
15263,"Commotion APA"
15263,"Steel Rail Extra Pale Ale"
15263,"Margherita Pizza"
15263,"Monkey Chased the Weasel"
15264,"Cappuccino"
15264,"Coq D'Or"
15264,"Chicken Giardino"
15264,"Salmon Piccata"
15264,"Margherita Pizza"
15264,"Steel Rail Extra Pale Ale"
15264,"Pile of Face"
15264,"Lavazza Espresso"
15264,"3 Picket Porter"
15264,"Yeti  Imperial Stout"
15264,"Commotion APA"
15264,"Salamander Slam"
15264,"Fresh Brewed Iced Tea"
15264,"Monkey Chased the Weasel"
15265,"Strawberry-Passion Fruit Limonata"
15265,"Endive Salad"
15266,"Cappuccino"
15266,"Coq D'Or"
15266,"Chicken Giardino"
15266,"Lavazza Espresso"
15266,"Pile of Face"
15266,"3 Picket Porter"
15266,"Yeti  Imperial Stout"
15266,"Steel Rail Extra Pale Ale"
15266,"Margherita Pizza"
15266,"Salamander Slam"
15267,"Spicy Calabrian Chicken"
15267,"Bring Back the Beach Blonde Ale"
15267,"Lava Lake Wit"
15267,"Dry Hard Apple Cider"
15267,"Aslan Amber"
15267,"Mastermind"
15268,"Crispy Shrimp Sandwich"
15268,"Acidulated Trip"
15269,"Insert Hop Reference"
15269,"Fettuccine Alfredo"
15269,"Shepherd's Pie"
15269,"Create A Sampler Italiano"
15269,"Hot Spinach and Cheese Dip"
15269,"Acidulated Trip"
15269,"Stuffed Mushrooms"
15269,"Suncaster Summer Wheat"
15270,"3 Picket Porter"
15270,"Steel Rail Extra Pale Ale"
15270,"Chicken Giardino"
15270,"Salamander Slam"
15271,"Hibernation Ale"
15271,"Strawberry-Passion Fruit Limonata"
15271,"Paris"
15271,"Endive Salad"
15271,"Shiva IPA"
15271,"Chargrilled Coulotte Steak"
15271,"Terlingua Gold"
15272,"Chargrilled Coulotte Steak"
15272,"Shiva IPA"
15272,"Endive Salad"
15273,"Endive Salad"
15273,"Shiva IPA"
15273,"Terlingua Gold"
15274,"Strawberry-Passion Fruit Limonata"
15274,"Paris"
15275,"Endive Salad"
15275,"Shiva IPA"
15276,"Fresh Brewed Iced Tea"
15276,"Lavazza Espresso"
15277,"Endive Salad"
15277,"Paris"
15277,"Shiva IPA"
15278,"Strawberry-Passion Fruit Limonata"
15278,"Hibernation Ale"
15278,"Paris"
15278,"Endive Salad"
15278,"Shiva IPA"
15278,"Chargrilled Coulotte Steak"
15278,"Terlingua Gold"
15279,"Strawberry-Passion Fruit Limonata"
15279,"Capital Gold Golden Lager"
15279,"Spicy Calabrian Chicken"
15279,"Island Wheat"
15279,"Zeppoli"
15279,"Lava Lake Wit"
15279,"Bring Back the Beach Blonde Ale"
15279,"Bravo Four Point"
15279,"Dry Hard Apple Cider"
15279,"Verdun"
15279,"Aslan Amber"
15279,"Mastermind"
15280,"Insert Hop Reference"
15280,"Atwater's Lager"
15280,"Fettuccine Alfredo"
15280,"Shepherd's Pie"
15280,"Create A Sampler Italiano"
15280,"Best Brown"
15280,"Acidulated Trip"
15280,"Stuffed Mushrooms"
15280,"Suncaster Summer Wheat"
15281,"Endive Salad"
15281,"Aslan Amber"
15282,"Cannoli Trio"
15282,"Aviator Raspberry Blonde"
15282,"Titan IPA"
15282,"Tart Side of the Barrel"
15282,"Fish Tacos"
15282,"Fresh Kale Salad"
15282,"Peanut Butter Jelly Time"
15282,"Stuffed Chicken Marsala"
15282,"BrewFarm Select Golden Lager"
15283,"1327 Pod's ESB"
15283,"Steak Gorgonzola-Alfredo"
15283,"Underdog Atlantic Lager"
15283,"Good People American Brown Ale"
15284,"Tomato Sauce with Choice of Pasta"
15284,"Cappuccino"
15285,"Norm's Gateway IPA"
15285,"Aviator Raspberry Blonde"
15285,"Titan IPA"
15285,"Tart Side of the Barrel"
15285,"Whitewater"
15285,"Fish Tacos"
15285,"Fresh Kale Salad"
