name,license,city,state,phone,addr,day,opens,closes
"Stonebridge Village Poa", "OH80942", "Toledo", "OH", "4776051791", "16 53rd Drive", 1, 06:00:00, 15:00:00
"Stonebridge Village Poa", "OH80942", "Toledo", "OH", "4776051791", "16 53rd Drive", 2, 06:00:00, 15:00:00
"Stonebridge Village Poa", "OH80942", "Toledo", "OH", "4776051791", "16 53rd Drive", 3, 06:00:00, 15:00:00
"Stonebridge Village Poa", "OH80942", "Toledo", "OH", "4776051791", "16 53rd Drive", 4, 06:00:00, 15:00:00
"Stonebridge Village Poa", "OH80942", "Toledo", "OH", "4776051791", "16 53rd Drive", 5, 06:00:00, 15:00:00
"Stonebridge Village Poa", "OH80942", "Toledo", "OH", "4776051791", "16 53rd Drive", 6, 06:00:00, 15:00:00
"Stonebridge Village Poa", "OH80942", "Toledo", "OH", "4776051791", "16 53rd Drive", 7, 10:00:00, 23:00:00
"Hotshots Sports Bar & Grill", "OH65682", "Maineville", "OH", "5374542409", "9922 Pearl Avenue", 1, 11:00:00, 02:00:00
"Hotshots Sports Bar & Grill", "OH65682", "Maineville", "OH", "5374542409", "9922 Pearl Avenue", 2, 11:00:00, 02:00:00
"Hotshots Sports Bar & Grill", "OH65682", "Maineville", "OH", "5374542409", "9922 Pearl Avenue", 3, 11:00:00, 02:00:00
"Hotshots Sports Bar & Grill", "OH65682", "Maineville", "OH", "5374542409", "9922 Pearl Avenue", 4, 11:00:00, 02:00:00
"Hotshots Sports Bar & Grill", "OH65682", "Maineville", "OH", "5374542409", "9922 Pearl Avenue", 5, 11:00:00, 02:00:00
"Hotshots Sports Bar & Grill", "OH65682", "Maineville", "OH", "5374542409", "9922 Pearl Avenue", 6, 11:00:00, 02:00:00
"Hotshots Sports Bar & Grill", "OH65682", "Maineville", "OH", "5374542409", "9922 Pearl Avenue", 7, 11:00:00, 02:00:00
"Kainoa's Sports Bar & Restrnt", "NY67705", "Astoria", "NY", "5709353680", "165 Leeton Ridge St.", 1, 21:00:00, 04:00:00
"Kainoa's Sports Bar & Restrnt", "NY67705", "Astoria", "NY", "5709353680", "165 Leeton Ridge St.", 2, 21:00:00, 04:00:00
"Kainoa's Sports Bar & Restrnt", "NY67705", "Astoria", "NY", "5709353680", "165 Leeton Ridge St.", 3, 21:00:00, 04:00:00
"Kainoa's Sports Bar & Restrnt", "NY67705", "Astoria", "NY", "5709353680", "165 Leeton Ridge St.", 4, 21:00:00, 04:00:00
"Kainoa's Sports Bar & Restrnt", "NY67705", "Astoria", "NY", "5709353680", "165 Leeton Ridge St.", 5, 21:00:00, 04:00:00
"Kainoa's Sports Bar & Restrnt", "NY67705", "Astoria", "NY", "5709353680", "165 Leeton Ridge St.", 6, 21:00:00, 04:00:00
"Kainoa's Sports Bar & Restrnt", "NY67705", "Astoria", "NY", "5709353680", "165 Leeton Ridge St.", 7, 21:00:00, 04:00:00
"Tweed's Pub Restaurant", "NJ52235", "Vineland", "NJ", "3105834091", "859 Roehampton Ave.", 1, 11:00:00, 18:00:00
"Tweed's Pub Restaurant", "NJ52235", "Vineland", "NJ", "3105834091", "859 Roehampton Ave.", 2, 11:00:00, 18:00:00
"Tweed's Pub Restaurant", "NJ52235", "Vineland", "NJ", "3105834091", "859 Roehampton Ave.", 3, 11:00:00, 18:00:00
"Tweed's Pub Restaurant", "NJ52235", "Vineland", "NJ", "3105834091", "859 Roehampton Ave.", 4, 11:00:00, 18:00:00
"Tweed's Pub Restaurant", "NJ52235", "Vineland", "NJ", "3105834091", "859 Roehampton Ave.", 5, 11:00:00, 18:00:00
"Tweed's Pub Restaurant", "NJ52235", "Vineland", "NJ", "3105834091", "859 Roehampton Ave.", 6, 11:00:00, 18:00:00
"Tweed's Pub Restaurant", "NJ52235", "Vineland", "NJ", "3105834091", "859 Roehampton Ave.", 7, 11:00:00, 18:00:00
"Moms Toy Box", "GA21331", "Lilburn", "GA", "9305529864", "8088 4th Road", 1, 21:00:00, 02:00:00
"Moms Toy Box", "GA21331", "Lilburn", "GA", "9305529864", "8088 4th Road", 2, 21:00:00, 02:00:00
"Moms Toy Box", "GA21331", "Lilburn", "GA", "9305529864", "8088 4th Road", 3, 21:00:00, 02:00:00
"Moms Toy Box", "GA21331", "Lilburn", "GA", "9305529864", "8088 4th Road", 4, 21:00:00, 02:00:00
"Moms Toy Box", "GA21331", "Lilburn", "GA", "9305529864", "8088 4th Road", 5, 21:00:00, 02:00:00
"Moms Toy Box", "GA21331", "Lilburn", "GA", "9305529864", "8088 4th Road", 6, 21:00:00, 02:00:00
"Moms Toy Box", "GA21331", "Lilburn", "GA", "9305529864", "8088 4th Road", 7, 21:00:00, 02:00:00
"Round-Up Saloon", "MA60627", "Brookline", "MA", "7062664726", "980 Kirkland Avenue", 1, 16:00:00, 20:00:00
"Round-Up Saloon", "MA60627", "Brookline", "MA", "7062664726", "980 Kirkland Avenue", 2, 16:00:00, 20:00:00
"Round-Up Saloon", "MA60627", "Brookline", "MA", "7062664726", "980 Kirkland Avenue", 3, 06:00:00, 21:00:00
"Round-Up Saloon", "MA60627", "Brookline", "MA", "7062664726", "980 Kirkland Avenue", 4, 16:00:00, 20:00:00
"Round-Up Saloon", "MA60627", "Brookline", "MA", "7062664726", "980 Kirkland Avenue", 5, 16:00:00, 20:00:00
"Round-Up Saloon", "MA60627", "Brookline", "MA", "7062664726", "980 Kirkland Avenue", 6, 16:00:00, 20:00:00
"Round-Up Saloon", "MA60627", "Brookline", "MA", "7062664726", "980 Kirkland Avenue", 7, 06:00:00, 21:00:00
"Tryst Lounge", "NY84856", "Hopewell Junction", "NY", "2112434906", "321 Orange Ave.", 1, 07:00:00, 01:00:00
"Tryst Lounge", "NY84856", "Hopewell Junction", "NY", "2112434906", "321 Orange Ave.", 2, 07:00:00, 01:00:00
"Tryst Lounge", "NY84856", "Hopewell Junction", "NY", "2112434906", "321 Orange Ave.", 3, 07:00:00, 01:00:00
"Tryst Lounge", "NY84856", "Hopewell Junction", "NY", "2112434906", "321 Orange Ave.", 4, 07:00:00, 01:00:00
"Tryst Lounge", "NY84856", "Hopewell Junction", "NY", "2112434906", "321 Orange Ave.", 5, 07:00:00, 01:00:00
"Tryst Lounge", "NY84856", "Hopewell Junction", "NY", "2112434906", "321 Orange Ave.", 6, 07:00:00, 01:00:00
"Tryst Lounge", "NY84856", "Hopewell Junction", "NY", "2112434906", "321 Orange Ave.", 7, 20:00:00, 02:00:00
"Atomic Cantina", "KY33101", "Owensboro", "KY", "9339000005", "8471 Smith Drive", 1, 17:00:00, 21:00:00
"Atomic Cantina", "KY33101", "Owensboro", "KY", "9339000005", "8471 Smith Drive", 2, 19:00:00, 00:00:00
"Atomic Cantina", "KY33101", "Owensboro", "KY", "9339000005", "8471 Smith Drive", 3, 17:00:00, 21:00:00
"Atomic Cantina", "KY33101", "Owensboro", "KY", "9339000005", "8471 Smith Drive", 4, 17:00:00, 21:00:00
"Atomic Cantina", "KY33101", "Owensboro", "KY", "9339000005", "8471 Smith Drive", 5, 17:00:00, 21:00:00
"Atomic Cantina", "KY33101", "Owensboro", "KY", "9339000005", "8471 Smith Drive", 6, 17:00:00, 21:00:00
"Atomic Cantina", "KY33101", "Owensboro", "KY", "9339000005", "8471 Smith Drive", 7, 17:00:00, 21:00:00
"Kesler Sports Bar & Grill", "MA83938", "Reading", "MA", "7174812419", "454 Nut Swamp Court", 1, 12:00:00, 22:00:00
"Kesler Sports Bar & Grill", "MA83938", "Reading", "MA", "7174812419", "454 Nut Swamp Court", 2, 12:00:00, 22:00:00
"Kesler Sports Bar & Grill", "MA83938", "Reading", "MA", "7174812419", "454 Nut Swamp Court", 3, 12:00:00, 22:00:00
"Kesler Sports Bar & Grill", "MA83938", "Reading", "MA", "7174812419", "454 Nut Swamp Court", 4, 12:00:00, 22:00:00
"Kesler Sports Bar & Grill", "MA83938", "Reading", "MA", "7174812419", "454 Nut Swamp Court", 5, 12:00:00, 22:00:00
"Kesler Sports Bar & Grill", "MA83938", "Reading", "MA", "7174812419", "454 Nut Swamp Court", 6, 12:00:00, 22:00:00
"Kesler Sports Bar & Grill", "MA83938", "Reading", "MA", "7174812419", "454 Nut Swamp Court", 7, 14:00:00, 01:00:00
"Sheffield Wine & Spirits Center", "MD37863", "Rockville", "MD", "9243701173", "1 Ann Drive", 1, 06:00:00, 12:00:00
"Sheffield Wine & Spirits Center", "MD37863", "Rockville", "MD", "9243701173", "1 Ann Drive", 2, 06:00:00, 12:00:00
"Sheffield Wine & Spirits Center", "MD37863", "Rockville", "MD", "9243701173", "1 Ann Drive", 3, 06:00:00, 12:00:00
"Sheffield Wine & Spirits Center", "MD37863", "Rockville", "MD", "9243701173", "1 Ann Drive", 4, 06:00:00, 12:00:00
"Sheffield Wine & Spirits Center", "MD37863", "Rockville", "MD", "9243701173", "1 Ann Drive", 5, 06:00:00, 12:00:00
"Sheffield Wine & Spirits Center", "MD37863", "Rockville", "MD", "9243701173", "1 Ann Drive", 6, 06:00:00, 12:00:00
"Sheffield Wine & Spirits Center", "MD37863", "Rockville", "MD", "9243701173", "1 Ann Drive", 7, 06:00:00, 12:00:00
"Basement", "PA92221", "Glenside", "PA", "7262992001", "874 Newbridge St.", 1, 13:00:00, 23:00:00
"Basement", "PA92221", "Glenside", "PA", "7262992001", "874 Newbridge St.", 2, 13:00:00, 22:00:00
"Basement", "PA92221", "Glenside", "PA", "7262992001", "874 Newbridge St.", 3, 13:00:00, 22:00:00
"Basement", "PA92221", "Glenside", "PA", "7262992001", "874 Newbridge St.", 4, 13:00:00, 22:00:00
"Basement", "PA92221", "Glenside", "PA", "7262992001", "874 Newbridge St.", 5, 13:00:00, 22:00:00
"Basement", "PA92221", "Glenside", "PA", "7262992001", "874 Newbridge St.", 6, 13:00:00, 22:00:00
"Basement", "PA92221", "Glenside", "PA", "7262992001", "874 Newbridge St.", 7, 13:00:00, 22:00:00
"Worldwide Wine Services", "OH14864", "Hilliard", "OH", "6582802739", "180 Vermont Drive", 1, 13:00:00, 00:00:00
"Worldwide Wine Services", "OH14864", "Hilliard", "OH", "6582802739", "180 Vermont Drive", 2, 13:00:00, 00:00:00
"Worldwide Wine Services", "OH14864", "Hilliard", "OH", "6582802739", "180 Vermont Drive", 3, 13:00:00, 00:00:00
"Worldwide Wine Services", "OH14864", "Hilliard", "OH", "6582802739", "180 Vermont Drive", 4, 13:00:00, 00:00:00
"Worldwide Wine Services", "OH14864", "Hilliard", "OH", "6582802739", "180 Vermont Drive", 5, 13:00:00, 00:00:00
"Worldwide Wine Services", "OH14864", "Hilliard", "OH", "6582802739", "180 Vermont Drive", 6, 13:00:00, 00:00:00
"Worldwide Wine Services", "OH14864", "Hilliard", "OH", "6582802739", "180 Vermont Drive", 7, 13:00:00, 00:00:00
"Park Tavern Lounge & Lanes", "MD10357", "Lanham", "MD", "7834897885", "8374 Tarkiln Hill Street", 1, 21:00:00, 01:00:00
"Park Tavern Lounge & Lanes", "MD10357", "Lanham", "MD", "7834897885", "8374 Tarkiln Hill Street", 2, 21:00:00, 01:00:00
"Park Tavern Lounge & Lanes", "MD10357", "Lanham", "MD", "7834897885", "8374 Tarkiln Hill Street", 3, 21:00:00, 01:00:00
"Park Tavern Lounge & Lanes", "MD10357", "Lanham", "MD", "7834897885", "8374 Tarkiln Hill Street", 4, 21:00:00, 01:00:00
"Park Tavern Lounge & Lanes", "MD10357", "Lanham", "MD", "7834897885", "8374 Tarkiln Hill Street", 5, 21:00:00, 01:00:00
"Park Tavern Lounge & Lanes", "MD10357", "Lanham", "MD", "7834897885", "8374 Tarkiln Hill Street", 6, 21:00:00, 01:00:00
"Park Tavern Lounge & Lanes", "MD10357", "Lanham", "MD", "7834897885", "8374 Tarkiln Hill Street", 7, 21:00:00, 01:00:00
"Kells Restaurant", "NC38367", "Lexington", "NC", "5568207172", "812 Hamilton St.", 1, 11:00:00, 01:00:00
"Kells Restaurant", "NC38367", "Lexington", "NC", "5568207172", "812 Hamilton St.", 2, 11:00:00, 01:00:00
"Kells Restaurant", "NC38367", "Lexington", "NC", "5568207172", "812 Hamilton St.", 3, 11:00:00, 01:00:00
"Kells Restaurant", "NC38367", "Lexington", "NC", "5568207172", "812 Hamilton St.", 4, 11:00:00, 01:00:00
"Kells Restaurant", "NC38367", "Lexington", "NC", "5568207172", "812 Hamilton St.", 5, 11:00:00, 01:00:00
"Kells Restaurant", "NC38367", "Lexington", "NC", "5568207172", "812 Hamilton St.", 6, 11:00:00, 01:00:00
"Kells Restaurant", "NC38367", "Lexington", "NC", "5568207172", "812 Hamilton St.", 7, 18:00:00, 22:00:00
"Dolphin Inn", "CT64608", "East Haven", "CT", "9854226549", "468 Canal St.", 1, 14:00:00, 00:00:00
"Dolphin Inn", "CT64608", "East Haven", "CT", "9854226549", "468 Canal St.", 2, 14:00:00, 00:00:00
"Dolphin Inn", "CT64608", "East Haven", "CT", "9854226549", "468 Canal St.", 3, 14:00:00, 00:00:00
"Dolphin Inn", "CT64608", "East Haven", "CT", "9854226549", "468 Canal St.", 4, 14:00:00, 00:00:00
"Dolphin Inn", "CT64608", "East Haven", "CT", "9854226549", "468 Canal St.", 5, 14:00:00, 00:00:00
"Dolphin Inn", "CT64608", "East Haven", "CT", "9854226549", "468 Canal St.", 6, 14:00:00, 00:00:00
"Dolphin Inn", "CT64608", "East Haven", "CT", "9854226549", "468 Canal St.", 7, 14:00:00, 00:00:00
"Union Street Station", "MD47121", "Salisbury", "MD", "3254949283", "217 Riverside Ave.", 1, 13:00:00, 18:00:00
"Union Street Station", "MD47121", "Salisbury", "MD", "3254949283", "217 Riverside Ave.", 2, 13:00:00, 18:00:00
"Union Street Station", "MD47121", "Salisbury", "MD", "3254949283", "217 Riverside Ave.", 3, 13:00:00, 18:00:00
"Union Street Station", "MD47121", "Salisbury", "MD", "3254949283", "217 Riverside Ave.", 4, 13:00:00, 18:00:00
"Union Street Station", "MD47121", "Salisbury", "MD", "3254949283", "217 Riverside Ave.", 5, 13:00:00, 18:00:00
"Union Street Station", "MD47121", "Salisbury", "MD", "3254949283", "217 Riverside Ave.", 6, 13:00:00, 18:00:00
"Union Street Station", "MD47121", "Salisbury", "MD", "3254949283", "217 Riverside Ave.", 7, 13:00:00, 18:00:00
"Twin Peeks", "NJ54508", "Brick", "NJ", "7995619927", "995 Hillside Road", 1, 10:00:00, 02:00:00
"Twin Peeks", "NJ54508", "Brick", "NJ", "7995619927", "995 Hillside Road", 2, 10:00:00, 02:00:00
"Twin Peeks", "NJ54508", "Brick", "NJ", "7995619927", "995 Hillside Road", 3, 06:00:00, 16:00:00
"Twin Peeks", "NJ54508", "Brick", "NJ", "7995619927", "995 Hillside Road", 4, 06:00:00, 16:00:00
"Twin Peeks", "NJ54508", "Brick", "NJ", "7995619927", "995 Hillside Road", 5, 06:00:00, 16:00:00
"Twin Peeks", "NJ54508", "Brick", "NJ", "7995619927", "995 Hillside Road", 6, 10:00:00, 02:00:00
"Twin Peeks", "NJ54508", "Brick", "NJ", "7995619927", "995 Hillside Road", 7, 06:00:00, 16:00:00
"Crystal Corner Bar", "NY32343", "Lindenhurst", "NY", "6348326448", "8727 West Brandywine Road", 1, 17:00:00, 03:00:00
"Crystal Corner Bar", "NY32343", "Lindenhurst", "NY", "6348326448", "8727 West Brandywine Road", 2, 17:00:00, 03:00:00
"Crystal Corner Bar", "NY32343", "Lindenhurst", "NY", "6348326448", "8727 West Brandywine Road", 3, 17:00:00, 03:00:00
"Crystal Corner Bar", "NY32343", "Lindenhurst", "NY", "6348326448", "8727 West Brandywine Road", 4, 17:00:00, 03:00:00
"Crystal Corner Bar", "NY32343", "Lindenhurst", "NY", "6348326448", "8727 West Brandywine Road", 5, 17:00:00, 03:00:00
"Crystal Corner Bar", "NY32343", "Lindenhurst", "NY", "6348326448", "8727 West Brandywine Road", 6, 17:00:00, 03:00:00
"Crystal Corner Bar", "NY32343", "Lindenhurst", "NY", "6348326448", "8727 West Brandywine Road", 7, 17:00:00, 03:00:00
"Wolfs Tavern", "GA53788", "Decatur", "GA", "5552174061", "9714 Brandywine St.", 1, 16:00:00, 22:00:00
"Wolfs Tavern", "GA53788", "Decatur", "GA", "5552174061", "9714 Brandywine St.", 2, 16:00:00, 22:00:00
"Wolfs Tavern", "GA53788", "Decatur", "GA", "5552174061", "9714 Brandywine St.", 3, 16:00:00, 22:00:00
"Wolfs Tavern", "GA53788", "Decatur", "GA", "5552174061", "9714 Brandywine St.", 4, 16:00:00, 22:00:00
"Wolfs Tavern", "GA53788", "Decatur", "GA", "5552174061", "9714 Brandywine St.", 5, 16:00:00, 22:00:00
"Wolfs Tavern", "GA53788", "Decatur", "GA", "5552174061", "9714 Brandywine St.", 6, 16:00:00, 22:00:00
"Wolfs Tavern", "GA53788", "Decatur", "GA", "5552174061", "9714 Brandywine St.", 7, 16:00:00, 22:00:00
"Bottling CO", "FL48834", "Bonita Springs", "FL", "3172194368", "9414 Littleton St.", 1, 10:00:00, 16:00:00
"Bottling CO", "FL48834", "Bonita Springs", "FL", "3172194368", "9414 Littleton St.", 2, 17:00:00, 22:00:00
"Bottling CO", "FL48834", "Bonita Springs", "FL", "3172194368", "9414 Littleton St.", 3, 17:00:00, 22:00:00
"Bottling CO", "FL48834", "Bonita Springs", "FL", "3172194368", "9414 Littleton St.", 4, 17:00:00, 22:00:00
"Bottling CO", "FL48834", "Bonita Springs", "FL", "3172194368", "9414 Littleton St.", 5, 17:00:00, 22:00:00
"Bottling CO", "FL48834", "Bonita Springs", "FL", "3172194368", "9414 Littleton St.", 6, 17:00:00, 22:00:00
"Bottling CO", "FL48834", "Bonita Springs", "FL", "3172194368", "9414 Littleton St.", 7, 17:00:00, 22:00:00
"Off Broadway", "GA58097", "Ellenwood", "GA", "3377242023", "7526 E. La Sierra Ave.", 1, 15:00:00, 01:00:00
"Off Broadway", "GA58097", "Ellenwood", "GA", "3377242023", "7526 E. La Sierra Ave.", 2, 22:00:00, 02:00:00
"Off Broadway", "GA58097", "Ellenwood", "GA", "3377242023", "7526 E. La Sierra Ave.", 3, 15:00:00, 01:00:00
"Off Broadway", "GA58097", "Ellenwood", "GA", "3377242023", "7526 E. La Sierra Ave.", 4, 13:00:00, 19:00:00
"Off Broadway", "GA58097", "Ellenwood", "GA", "3377242023", "7526 E. La Sierra Ave.", 5, 15:00:00, 01:00:00
"Off Broadway", "GA58097", "Ellenwood", "GA", "3377242023", "7526 E. La Sierra Ave.", 6, 22:00:00, 02:00:00
"Off Broadway", "GA58097", "Ellenwood", "GA", "3377242023", "7526 E. La Sierra Ave.", 7, 22:00:00, 02:00:00
"Saturn", "TN22018", "Hermitage", "TN", "5512537850", "8050 Taylor Dr.", 1, 11:00:00, 19:00:00
"Saturn", "TN22018", "Hermitage", "TN", "5512537850", "8050 Taylor Dr.", 2, 08:00:00, 15:00:00
"Saturn", "TN22018", "Hermitage", "TN", "5512537850", "8050 Taylor Dr.", 3, 11:00:00, 19:00:00
"Saturn", "TN22018", "Hermitage", "TN", "5512537850", "8050 Taylor Dr.", 4, 11:00:00, 19:00:00
"Saturn", "TN22018", "Hermitage", "TN", "5512537850", "8050 Taylor Dr.", 5, 11:00:00, 19:00:00
"Saturn", "TN22018", "Hermitage", "TN", "5512537850", "8050 Taylor Dr.", 6, 11:00:00, 19:00:00
"Saturn", "TN22018", "Hermitage", "TN", "5512537850", "8050 Taylor Dr.", 7, 08:00:00, 15:00:00
"Met Lounge", "NY35187", "Holbrook", "NY", "7826320246", "33 Prospect St.", 1, 08:00:00, 14:00:00
"Met Lounge", "NY35187", "Holbrook", "NY", "7826320246", "33 Prospect St.", 2, 08:00:00, 14:00:00
"Met Lounge", "NY35187", "Holbrook", "NY", "7826320246", "33 Prospect St.", 3, 08:00:00, 14:00:00
"Met Lounge", "NY35187", "Holbrook", "NY", "7826320246", "33 Prospect St.", 4, 08:00:00, 14:00:00
"Met Lounge", "NY35187", "Holbrook", "NY", "7826320246", "33 Prospect St.", 5, 08:00:00, 14:00:00
"Met Lounge", "NY35187", "Holbrook", "NY", "7826320246", "33 Prospect St.", 6, 08:00:00, 14:00:00
"Met Lounge", "NY35187", "Holbrook", "NY", "7826320246", "33 Prospect St.", 7, 08:00:00, 14:00:00
"Dillinger's Inc", "GA48656", "Dalton", "GA", "3985518816", "239 Fifth St.", 1, 15:00:00, 02:00:00
"Dillinger's Inc", "GA48656", "Dalton", "GA", "3985518816", "239 Fifth St.", 2, 15:00:00, 02:00:00
"Dillinger's Inc", "GA48656", "Dalton", "GA", "3985518816", "239 Fifth St.", 3, 15:00:00, 02:00:00
"Dillinger's Inc", "GA48656", "Dalton", "GA", "3985518816", "239 Fifth St.", 4, 15:00:00, 02:00:00
"Dillinger's Inc", "GA48656", "Dalton", "GA", "3985518816", "239 Fifth St.", 5, 15:00:00, 02:00:00
"Dillinger's Inc", "GA48656", "Dalton", "GA", "3985518816", "239 Fifth St.", 6, 15:00:00, 02:00:00
"Dillinger's Inc", "GA48656", "Dalton", "GA", "3985518816", "239 Fifth St.", 7, 15:00:00, 02:00:00
"War Room", "NC25377", "Graham", "NC", "8898086247", "655 Anderson Street", 1, 15:00:00, 02:00:00
"War Room", "NC25377", "Graham", "NC", "8898086247", "655 Anderson Street", 2, 15:00:00, 02:00:00
"War Room", "NC25377", "Graham", "NC", "8898086247", "655 Anderson Street", 3, 15:00:00, 02:00:00
"War Room", "NC25377", "Graham", "NC", "8898086247", "655 Anderson Street", 4, 15:00:00, 02:00:00
"War Room", "NC25377", "Graham", "NC", "8898086247", "655 Anderson Street", 5, 15:00:00, 02:00:00
"War Room", "NC25377", "Graham", "NC", "8898086247", "655 Anderson Street", 6, 15:00:00, 02:00:00
"War Room", "NC25377", "Graham", "NC", "8898086247", "655 Anderson Street", 7, 15:00:00, 02:00:00
"New York Dolls", "NY68395", "Oceanside", "NY", "2345685033", "84 Mulberry St.", 1, 07:00:00, 12:00:00
"New York Dolls", "NY68395", "Oceanside", "NY", "2345685033", "84 Mulberry St.", 2, 07:00:00, 12:00:00
"New York Dolls", "NY68395", "Oceanside", "NY", "2345685033", "84 Mulberry St.", 3, 07:00:00, 12:00:00
"New York Dolls", "NY68395", "Oceanside", "NY", "2345685033", "84 Mulberry St.", 4, 07:00:00, 12:00:00
"New York Dolls", "NY68395", "Oceanside", "NY", "2345685033", "84 Mulberry St.", 5, 07:00:00, 12:00:00
"New York Dolls", "NY68395", "Oceanside", "NY", "2345685033", "84 Mulberry St.", 6, 07:00:00, 12:00:00
"New York Dolls", "NY68395", "Oceanside", "NY", "2345685033", "84 Mulberry St.", 7, 23:00:00, 03:00:00
"Crowe Bar", "LA39867", "Metairie", "LA", "9865140839", "194 Tallwood St.", 1, 10:00:00, 01:00:00
"Crowe Bar", "LA39867", "Metairie", "LA", "9865140839", "194 Tallwood St.", 2, 10:00:00, 01:00:00
"Crowe Bar", "LA39867", "Metairie", "LA", "9865140839", "194 Tallwood St.", 3, 10:00:00, 01:00:00
"Crowe Bar", "LA39867", "Metairie", "LA", "9865140839", "194 Tallwood St.", 4, 10:00:00, 01:00:00
"Crowe Bar", "LA39867", "Metairie", "LA", "9865140839", "194 Tallwood St.", 5, 10:00:00, 01:00:00
"Crowe Bar", "LA39867", "Metairie", "LA", "9865140839", "194 Tallwood St.", 6, 10:00:00, 01:00:00
"Crowe Bar", "LA39867", "Metairie", "LA", "9865140839", "194 Tallwood St.", 7, 10:00:00, 01:00:00
"Dejavu Nightclub", "NJ28725", "Bridgeton", "NJ", "9244351028", "872 Purple Finch Road", 1, 16:00:00, 01:00:00
"Dejavu Nightclub", "NJ28725", "Bridgeton", "NJ", "9244351028", "872 Purple Finch Road", 2, 13:00:00, 02:00:00
"Dejavu Nightclub", "NJ28725", "Bridgeton", "NJ", "9244351028", "872 Purple Finch Road", 3, 13:00:00, 02:00:00
"Dejavu Nightclub", "NJ28725", "Bridgeton", "NJ", "9244351028", "872 Purple Finch Road", 4, 16:00:00, 01:00:00
"Dejavu Nightclub", "NJ28725", "Bridgeton", "NJ", "9244351028", "872 Purple Finch Road", 5, 13:00:00, 02:00:00
"Dejavu Nightclub", "NJ28725", "Bridgeton", "NJ", "9244351028", "872 Purple Finch Road", 6, 13:00:00, 23:00:00
"Dejavu Nightclub", "NJ28725", "Bridgeton", "NJ", "9244351028", "872 Purple Finch Road", 7, 13:00:00, 02:00:00
"Charles A. Meyer", "MD86977", "Columbia", "MD", "8944148041", "572 Third Road", 1, 20:00:00, 01:00:00
"Charles A. Meyer", "MD86977", "Columbia", "MD", "8944148041", "572 Third Road", 2, 20:00:00, 01:00:00
"Charles A. Meyer", "MD86977", "Columbia", "MD", "8944148041", "572 Third Road", 3, 20:00:00, 01:00:00
"Charles A. Meyer", "MD86977", "Columbia", "MD", "8944148041", "572 Third Road", 4, 20:00:00, 01:00:00
"Charles A. Meyer", "MD86977", "Columbia", "MD", "8944148041", "572 Third Road", 5, 20:00:00, 01:00:00
"Charles A. Meyer", "MD86977", "Columbia", "MD", "8944148041", "572 Third Road", 6, 20:00:00, 01:00:00
"Charles A. Meyer", "MD86977", "Columbia", "MD", "8944148041", "572 Third Road", 7, 12:00:00, 01:00:00
"Spot On The Alley", "OH16173", "Xenia", "OH", "9503842045", "729 San Carlos Ave.", 1, 16:00:00, 01:00:00
"Spot On The Alley", "OH16173", "Xenia", "OH", "9503842045", "729 San Carlos Ave.", 2, 16:00:00, 01:00:00
"Spot On The Alley", "OH16173", "Xenia", "OH", "9503842045", "729 San Carlos Ave.", 3, 12:00:00, 20:00:00
"Spot On The Alley", "OH16173", "Xenia", "OH", "9503842045", "729 San Carlos Ave.", 4, 16:00:00, 01:00:00
"Spot On The Alley", "OH16173", "Xenia", "OH", "9503842045", "729 San Carlos Ave.", 5, 12:00:00, 20:00:00
"Spot On The Alley", "OH16173", "Xenia", "OH", "9503842045", "729 San Carlos Ave.", 6, 16:00:00, 01:00:00
"Spot On The Alley", "OH16173", "Xenia", "OH", "9503842045", "729 San Carlos Ave.", 7, 12:00:00, 20:00:00
"J D Bar Corp", "NY52922", "Ozone Park", "NY", "2329619137", "323 Amherst St.", 1, 12:00:00, 01:00:00
"J D Bar Corp", "NY52922", "Ozone Park", "NY", "2329619137", "323 Amherst St.", 2, 12:00:00, 01:00:00
"J D Bar Corp", "NY52922", "Ozone Park", "NY", "2329619137", "323 Amherst St.", 3, 12:00:00, 01:00:00
"J D Bar Corp", "NY52922", "Ozone Park", "NY", "2329619137", "323 Amherst St.", 4, 12:00:00, 01:00:00
"J D Bar Corp", "NY52922", "Ozone Park", "NY", "2329619137", "323 Amherst St.", 5, 06:00:00, 16:00:00
"J D Bar Corp", "NY52922", "Ozone Park", "NY", "2329619137", "323 Amherst St.", 6, 06:00:00, 16:00:00
"J D Bar Corp", "NY52922", "Ozone Park", "NY", "2329619137", "323 Amherst St.", 7, 12:00:00, 01:00:00
"Arlene's", "MD11858", "Bethesda", "MD", "7865562720", "188 Annadale Street", 1, 07:00:00, 23:00:00
"Arlene's", "MD11858", "Bethesda", "MD", "7865562720", "188 Annadale Street", 2, 07:00:00, 23:00:00
"Arlene's", "MD11858", "Bethesda", "MD", "7865562720", "188 Annadale Street", 3, 07:00:00, 23:00:00
"Arlene's", "MD11858", "Bethesda", "MD", "7865562720", "188 Annadale Street", 4, 07:00:00, 23:00:00
"Arlene's", "MD11858", "Bethesda", "MD", "7865562720", "188 Annadale Street", 5, 07:00:00, 23:00:00
"Arlene's", "MD11858", "Bethesda", "MD", "7865562720", "188 Annadale Street", 6, 07:00:00, 23:00:00
"Arlene's", "MD11858", "Bethesda", "MD", "7865562720", "188 Annadale Street", 7, 17:00:00, 23:00:00
"Vault Night Club", "GA95629", "Evans", "GA", "3822766612", "187 Bradford Drive", 1, 22:00:00, 02:00:00
