trans_id,item
19275,"Fresh Brewed Iced Tea"
19275,"Chicken Pot Stickers"
19275,"Strawberry-Passion Fruit Limonata"
19275,"Dolcini (mini dessert)"
19275,"312 Urban Pale Ale"
19276,"Polar Pale Ale"
19276,"Seiche Scottish Ale"
19276,"Oatmeal PSA"
19276,"ToGo Our Famous House Salad"
19276,"Fresh Brewed Iced Tea"
19276,"Watermelon Ale"
19276,"Dolcini (mini dessert)"
19276,"312 Urban Pale Ale"
19277,"Kobe Burger"
19277,"Divided Sky"
19278,"Kaleidoscope Collaboration 2012"
19278,"Dubbelicious"
19278,"Devils Tramping Ground Tripel"
19278,"Pumpkin Beast"
19279,"Kaleidoscope Collaboration 2012"
19279,"Beasts A'Burnin'"
19279,"Vietnamese Shrimp Summer Rolls"
19280,"Grilled Pork Chop"
19280,"Vietnamese Shrimp Summer Rolls"
19280,"Factory Nachos"
19280,"Devils Tramping Ground Tripel"
19280,"Dubbelicious"
19280,"Beasts A'Burnin'"
19280,"Kaleidoscope Collaboration 2012"
19280,"Thai Lettuce Wraps"
19280,"Factory Burrito Grande"
19280,"Powder Hound Winter Ale"
19280,"Pumpkin Beast"
19280,"Edamane"
19281,"077XX"
19281,"The 26th"
19281,"312 Urban Wheat Ale"
19281,"Star Runner"
19281,"312 Urban Pale Ale"
19282,"Bozone Hefe Weizen"
19282,"Buffalo Wings"
19282,"Avocado Eggrolls"
19282,"Bent Paddle Black Ale"
19282,"Bring Back the Beach Blonde Ale"
19282,"Black Exodus"
19282,"Steak Gorgonzola-Alfredo"
19283,"Whitsun"
19283,"Ginja Ninja"
19283,"Bring Back the Beach Blonde Ale"
19283,"Bozone Hefe Weizen"
19284,"Whitsun"
19284,"Bang-Bang Chicken and Shrimp"
19284,"Herb-Grilled Salmon"
19284,"Endive Salad"
19284,"Cajun Chicken 'Littles'"
19284,"West Portal Colorado Common Summer Ale"
19284,"Fried Calamari"
19284,"Dip Duo"
19284,"Tender Loving Empire NWPA"
19285,"Wrath of Pele"
19285,"Macaroni and Cheese Burger"
19285,"Shepherd's Pie"
19285,"Green Collar"
19285,"Sweet Corn Tamale Cakes"
19285,"Sex and Candy"
19285,"Caldera IPA"
19285,"Beaver Logger"
19285,"Barney Flats Oatmeal Stout"
19285,"Chicken Fingers, and Pasta"
19286,"Ginja Ninja"
19286,"Bozone Hefe Weizen"
19286,"Chugach Session Ale"
19286,"Copperhead Amber"
19286,"Buffalo Wings"
19286,"Avocado Eggrolls"
19286,"Bent Paddle Black Ale"
19286,"Steak Gorgonzola-Alfredo"
19287,"Macaroni and Cheese Burger"
19287,"Naked Pig Pale Ale"
19287,"Green Collar"
19287,"Sweet Corn Tamale Cakes"
19287,"Barney Flats Oatmeal Stout"
19287,"Chicken Fingers, and Pasta"
19288,"Chugach Session Ale"
19288,"Buffalo Wings"
19288,"Ginja Ninja"
19289,"Macaroni and Cheese Burger"
19290,"Whitsun"
19290,"Bang-Bang Chicken and Shrimp"
19290,"Shrimp Carbonara"
19290,"Spinach-Artichoke Dip"
19290,"Cajun Chicken 'Littles'"
19290,"Fried Calamari"
19290,"Quick WIT"
19290,"Tender Loving Empire NWPA"
19291,"Flesh Gourd'n"
19291,"Eggplant Parmesan"
19291,"Rye Porter"
19291,"Star Runner"
19291,"312 Urban Pale Ale"
19291,"Jamaican Black Pepper Chicken"
19292,"Warm Crab and Artichoke Dip"
19292,"Parmesan-Garlic Cheese Bread"
19292,"Dipping Sauces includes 4 Breadsticks"
19292,"The Citizen"
19292,"Fish Tacos"
19292,"Gyptoberfest"
19292,"Lasagna Classico"
19292,"Jamaican Black Pepper chicken and Shrimp"
19292,"Chicken Margherita"
19292,"Mixed Berry Sparkling Water"
19293,"Flesh Gourd'n"
19293,"077XX"
19293,"Trigger Blonde Ale"
19293,"Shrimp Alfredo"
19293,"Star Runner"
19294,"Whitsun"
19295,"Orange Grove Wheat Ale"
19295,"Fish Tacos"
19296,"Whitsun"
19296,"Shrimp Carbonara"
19296,"Herb-Grilled Salmon"
19296,"Endive Salad"
19296,"Spinach-Artichoke Dip"
19296,"Fried Calamari"
19296,"Cajun Chicken 'Littles'"
19296,"Fort Pitt Ale"
19296,"Quick WIT"
19296,"West Portal Colorado Common Summer Ale"
19296,"Tomato Sauce with Choice of Pasta"
19296,"The Lawn Ranger"
19296,"Dip Duo"
19296,"Tender Loving Empire NWPA"
19297,"Whitsun"
19297,"Bozone Hefe Weizen"
19297,"The Grand Army"
19297,"Copperhead Amber"
19297,"Buffalo Wings"
19297,"Avocado Eggrolls"
19297,"Bent Paddle Black Ale"
19297,"Bring Back the Beach Blonde Ale"
19297,"Steak Gorgonzola-Alfredo"
19298,"Whitsun"
19298,"Fisherman's Brew"
19298,"Herb-Grilled Salmon"
19298,"Spinach-Artichoke Dip"
19298,"West Portal Colorado Common Summer Ale"
19298,"Cajun Chicken 'Littles'"
19298,"Fort Pitt Ale"
19298,"Quick WIT"
19298,"Fried Calamari"
19298,"Tomato Sauce with Choice of Pasta"
19298,"The Lawn Ranger"
19298,"Dip Duo"
19298,"Tender Loving Empire NWPA"
19299,"Bang-Bang Chicken and Shrimp"
19299,"Fisherman's Brew"
19299,"Herb-Grilled Salmon"
19299,"Spinach-Artichoke Dip"
19299,"Quick WIT"
19299,"Fort Pitt Ale"
19299,"Tomato Sauce with Choice of Pasta"
19299,"The Lawn Ranger"
19299,"Tender Loving Empire NWPA"
19300,"Wrath of Pele"
19300,"Shepherd's Pie"
19300,"Lost Sailor IPA"
19300,"Sex and Candy"
19300,"Seafood Alfredo"
19301,"Miso Salmon"
19301,"Noche Dulce"
19302,"Tomato Sauce with Choice of Pasta"
19302,"Fried Calamari"
19302,"Herb-Grilled Salmon"
19302,"Endive Salad"
19303,"Bang-Bang Chicken and Shrimp"
19303,"Fisherman's Brew"
19303,"Herb-Grilled Salmon"
19303,"Fried Calamari"
19303,"Quick WIT"
19303,"Dip Duo"
19303,"Tender Loving Empire NWPA"
19304,"Bang-Bang Chicken and Shrimp"
19304,"Fisherman's Brew"
19304,"Whitsun"
19304,"Shrimp Carbonara"
19304,"Spinach-Artichoke Dip"
19304,"Cajun Chicken 'Littles'"
19304,"West Portal Colorado Common Summer Ale"
19304,"Fort Pitt Ale"
19304,"Fried Calamari"
19304,"Tender Loving Empire NWPA"
19305,"Sex and Candy"
19306,"Southern Fried Chicken Sliders"
19306,"Mushroom Burger"
19306,"Raspberry Lemonade"
19307,"Fried Macaroni and Cheese"
19308,"Wrath of Pele"
19308,"Macaroni and Cheese Burger"
19308,"Naked Pig Pale Ale"
19308,"Lost Sailor IPA"
19308,"Caldera IPA"
19308,"Beaver Logger"
19308,"Barney Flats Oatmeal Stout"
19309,"Bang-Bang Chicken and Shrimp"
19310,"Bang-Bang Chicken and Shrimp"
19310,"Polar Pale Ale"
19310,"Portabella, Avocado, and Zucchini Fries"
19310,"Spicy Crispy Chicken Sandwich"
19310,"Green Collar"
19310,"Core Oatmeal Stout"
19310,"Maduro Brown Ale"
19310,"Fried Macaroni and Cheese"
19310,"Fettuccine Alfredo"
19311,"Sky High Rye"
19311,"Kobe Burger"
19311,"Southern Fried Chicken Sliders"
19311,"Mushroom Burger"
19311,"Kilt Dropper Scotch Ale"
19311,"Raspberry Lemonade"
19311,"Dip Duo"
19312,"Wandering Pelican"
19313,"Cannoli Trio"
19313,"Pepper in the Rye"
19313,"Fish & Chips"
19313,"Wandering Pelican"
19313,"Spicy Calabrian Chicken"
19313,"Dolores River ESB"
19313,"Classic Burger"
19313,"Stuffed Chicken Tortillas"
19313,"Psychopomp"
19314,"Bring Back the Beach Blonde Ale"
19314,"Ginja Ninja"
19314,"Bozone Hefe Weizen"
19315,"Whitsun"
19315,"Fisherman's Brew"
19315,"Bang-Bang Chicken and Shrimp"
19315,"Shrimp Carbonara"
19315,"Herb-Grilled Salmon"
19315,"Tender Loving Empire NWPA"
19315,"Spinach-Artichoke Dip"
19315,"Fried Calamari"
19315,"Cajun Chicken 'Littles'"
19315,"Quick WIT"
19315,"West Portal Colorado Common Summer Ale"
19315,"Fort Pitt Ale"
19315,"Dip Duo"
19315,"Endive Salad"
19316,"Vietnamese Shrimp Summer Rolls"
19316,"Miso Salmon"
19316,"Citra Ass Down"
19316,"Noche Dulce"
19316,"Shrimp Scampi"
19317,"Southern Fried Chicken Sliders"
19317,"Kobe Burger"
19317,"Mushroom Burger"
19317,"Raspberry Lemonade"
19318,"Buffalo Wings"
19318,"Avocado Eggrolls"
19318,"Bent Paddle Black Ale"
19318,"White Chicken Chili"
19318,"Steak Gorgonzola-Alfredo"
19319,"Whitsun"
19319,"Bang-Bang Chicken and Shrimp"
19319,"Cajun Chicken 'Littles'"
19319,"Fort Pitt Ale"
19319,"Quick WIT"
19319,"Tomato Sauce with Choice of Pasta"
19319,"The Lawn Ranger"
19319,"Tender Loving Empire NWPA"
19320,"Kilt Dropper Scotch Ale"
19320,"Kobe Burger"
19320,"Sky High Rye"
19321,"Bacon-Bacon Cheeseburger"
19321,"Bozone Hefe Weizen"
19322,"Barrio Blanco"
19322,"Extra Breadsticks!"
19322,"Sawtooth Ale"
19322,"Chicken Piccata"
19322,"Loaded Pasta Chips"
19323,"San Pellegrino Sparkling"
19323,"543 Skull Creek Fresh Hopped Pale Ale"
19323,"Crispy Cuban Rolls"
19323,"Saddle Bronc Brown Ale"
19323,"Chicken Margherita"
19324,"Angry Orchard Crisp Apple"
19324,"Braised Beef Bolognese"
19324,"Strawberry-Banana Smoothie"
19324,"Southwest Chicken Sandwich"
19324,"Pothole Stout"
19324,"Newport Storm IPA"
19325,"Angry Orchard Crisp Apple"
19325,"6 oz Sirloin with Fettuccine Alfredo"
19325,"Create A Sampler Italiano"
19325,"Back in Black"
19325,"Wolfman's Berliner"
19325,"Gutch English Style Mild Ale"
19325,"Quesadilla with Chicken"
19325,"Oak Cliff Coffee Ale"
19325,"The Lawn Ranger"
19325,"Chicken Di Pana"
19325,"Behemoth"
19325,"Rhode Island Blueberry"
19325,"Double Brown Stout"
19325,"Boy King"
19325,"Dundee Summer Wheat Beer"
19326,"Angry Orchard Crisp Apple"
19326,"Braised Beef Bolognese"
19326,"California Cheesesteak"
19326,"Southwest Chicken Sandwich"
19326,"Pothole Stout"
19326,"Chicken Carbonara"
19326,"Newport Storm IPA"
19326,"White Chicken Chili"
19326,"Seafood Alfredo"
19326,"Psychopomp"
19327,"Whitsun"
19327,"Dolcini"
19327,"Parmesan-Garlic Cheese Bread"
19327,"Brotherhood Steam"
19327,"Eggroll Sampler"
19328,"Caffè Latte"
19328,"Barrio Blanco"
19328,"Caramel Hazelnut Macchiato"
19328,"Cherny Bock"
19328,"Back East Ale"
19328,"Rye Pils Session Lager"
19328,"Extra Breadsticks!"
19328,"Sawtooth Ale"
19328,"Chicken Piccata"
19328,"Trigger Blonde Ale"
19328,"Loaded Pasta Chips"
19329,"Gutch English Style Mild Ale"
19329,"Double Brown Stout"
19329,"Back in Black"
19329,"Wolfman's Berliner"
19330,"Renee's Special"
19330,"Fish & Chips"
19330,"Grilled Turkey Burger"
19331,"Terrace Hill Double IPA"
19331,"Fish & Chips"
19331,"Herbal, and Flavored Hot Teas"
19331,"Spinach-Artichoke Dip"
19331,"Shark Tracker Light lager"
19331,"Grilled Turkey Burger"
19331,"Burning Bush Smoked IPA"
19331,"Renee's Special"
19331,"Norm's Raggedy Ass IPA"
19332,"Caffè Latte"
19332,"Rye Pils Session Lager"
19333,"Terrace Hill Double IPA"
19333,"Fish & Chips"
19333,"Spinach-Artichoke Dip"
19333,"Grilled Turkey Burger"
19333,"Vivant Tripel"
19333,"Renee's Special"
19333,"Norm's Raggedy Ass IPA"
19334,"Crispy Chicken Costoletta"
19334,"Old Detroit"
19334,"Cajun Chicken 'Littles'"
19334,"Beaver Logger"
19334,"HopArt"
19334,"Caldera IPA"
19334,"Tomato Sauce with Choice of Pasta"
19335,"6 oz Sirloin with Fettuccine Alfredo"
19336,"Create A Sampler Italiano"
19336,"Back in Black"
19336,"Quesadilla with Chicken"
19336,"Wolfman's Berliner"
19336,"Oak Cliff Coffee Ale"
19336,"Warm Apple Crostata"
19336,"Chicken Di Pana"
19336,"Behemoth"
19336,"Rhode Island Blueberry"
19336,"Double Brown Stout"
19336,"Boy King"
19336,"The Lawn Ranger"
19337,"Stone's Throw IPA"
19337,"Strawberry-Banana Smoothie"
19337,"Southwest Chicken Sandwich"
19337,"Bikini Beer"
19337,"Chicken Carbonara"
19337,"Newport Storm IPA"
19337,"Seafood Alfredo"
19337,"Psychopomp"
19338,"Frozen Cappuccino"
19338,"Macaroni and Cheese Burger"
19338,"Bozone Hefe Weizen"
19338,"Black Tie Mousse Cake"
19338,"Coq D'Or"
19338,"Stuffed Chicken Marsala"
19338,"London Balling"
19338,"Lucky Buck"
19338,"BBQ Chicken Pizza"
19338,"Smores Layer Cake"
19338,"Veggie Burger"
19339,"Angry Orchard Crisp Apple"
19339,"Stone's Throw IPA"
19339,"Strawberry-Banana Smoothie"
19339,"California Cheesesteak"
19339,"Southwest Chicken Sandwich"
19339,"Bikini Beer"
19339,"Pothole Stout"
19339,"Chicken Carbonara"
19339,"Newport Storm IPA"
19339,"White Chicken Chili"
19339,"Seafood Alfredo"
19339,"Psychopomp"
19340,"Crispy Crab Wontons"
19340,"Create A Sampler Italiano"
19340,"Batch 69 IPA"
19340,"Shepherd's Pie"
19340,"2-Liter Soda"
19340,"Fried Shrimp Platter"
19341,"Bang-Bang Chicken and Shrimp"
19341,"Contemplation"
19341,"Big Star White IPA"
19341,"The 26th"
19341,"Chicken Parmesan Sandwich"
19341,"Pepperoni Pizza"
19341,"Chicken Pot Stickers"
19341,"Fried Macaroni and Cheese"
19341,"Dip Duo"
19342,"Thai Glazed Salmon"
19342,"Chicken Piccata"
19342,"Spicy Shrimp Scampi Fritta"
19342,"Shrimp Alfredo"
19342,"Suncaster Summer Wheat"
19343,"Vietnamese Shrimp Summer Rolls"
19343,"Naked Pig Pale Ale"
19343,"Batch 69 IPA"
19343,"Barney Flats Oatmeal Stout"
19343,"Tomato Sauce with Choice of Pasta"
19343,"Pilot Rock Porter"
19343,"Solitude"
19344,"Ginja Ninja"
19344,"Category 3 IPA"
19344,"Misty Mountain IPA"
19344,"Greek Salad"
19344,"MCA"
19344,"Thai Lettuce Wraps"
19344,"Quesadilla"
19344,"Star Runner"
19345,"Little Sister India Style Session Ale"
19345,"Calamari"
19345,"Batch 69 IPA"
19346,"Gutch English Style Mild Ale"
19346,"Spicy Shrimp Scampi Fritta"
19346,"Chicken Samosas"
19347,"Macaroni and Cheese Burger"
19347,"Spinach-Artichoke Dip"
19348,"Polar Pale Ale"
19348,"Chicken with Lemon Couscous"
19348,"Green Collar"
19348,"Citra Ass Down"
19348,"Fried Mozzarella"
19348,"ToGo Soup, Salad, and Breadsticks Combo"
19348,"Shrimp Scampi"
19349,"Greek Salad"
19350,"Gutch English Style Mild Ale"
19350,"Little Boss"
19350,"Thai Glazed Salmon"
19350,"Noche Dulce"
19351,"Little Sister India Style Session Ale"
19351,"East India Pale Ale"
19351,"Back in Black"
19351,"Calamari"
19351,"Coq D'Or"
19351,"Batch 69 IPA"
19351,"Smokehouse BBQ Burger"
19351,"Tiramisu"
19351,"Fried Macaroni and Cheese"
19351,"Hot Coffee"
19352,"East India Pale Ale"
19352,"Little Sister India Style Session Ale"
19352,"Back in Black"
19352,"Calamari"
19352,"Coq D'Or"
19352,"Smokehouse BBQ Burger"
19352,"Tiramisu"
19352,"Fried Macaroni and Cheese"
19352,"Hot Coffee"
19353,"Hot Coffee"
19354,"San Pellegrino Sparkling"
19354,"Chocolate Chunkin Pumpkin Cheesecake"
19354,"Five Italian Cheese Fonduta"
19354,"Mixed Berry Sparkling Water"
19355,"Little Sister India Style Session Ale"
19355,"Batch 69 IPA"
19355,"Smokehouse BBQ Burger"
19355,"Tiramisu"
19356,"Polar Pale Ale"
19356,"Chicken with Lemon Couscous"
19356,"Parmesan-Herb Crusted Chicken"
19356,"Seasonal Sicilian Cheesecake"
19356,"Heavy Lifting"
19356,"Acqua Panna Spring"
19356,"Green Collar"
19356,"Sawtooth Ale"
19356,"Four String Vanilla Porter"
19356,"The Lawn Ranger"
19356,"Solitude"
19356,"Citra Ass Down"
19356,"ToGo Our Famous House Salad"
19356,"Sundae"
19356,"Fried Mozzarella"
19356,"Fried Macaroni and Cheese"
19356,"Shrimp Scampi"
19356,"ToGo Soup, Salad, and Breadsticks Combo"
19356,"Chicken Margherita"
19357,"Barney Flats Oatmeal Stout"
19357,"Pilot Rock Porter"
19357,"Vietnamese Shrimp Summer Rolls"
19357,"Naked Pig Pale Ale"
19358,"Gutch English Style Mild Ale"
19358,"Noche Dulce"
19358,"Spicy Shrimp Scampi Fritta"
19358,"Little Boss"
19358,"Shrimp Alfredo"
19358,"Suncaster Summer Wheat"
19359,"Polar Pale Ale"
19359,"Chicken with Lemon Couscous"
19359,"Parmesan-Herb Crusted Chicken"
19359,"Seasonal Sicilian Cheesecake"
19359,"Shrimp Scampi"
19359,"Acqua Panna Spring"
19359,"Green Collar"
19359,"Sawtooth Ale"
19359,"Four String Vanilla Porter"
19359,"The Lawn Ranger"
19359,"ToGo Our Famous House Salad"
19359,"Citra Ass Down"
19359,"Sundae"
19359,"Chicken Margherita"
19359,"Fried Macaroni and Cheese"
19359,"Fried Mozzarella"
19359,"ToGo Soup, Salad, and Breadsticks Combo"
19359,"Solitude"
19360,"Raincloud Robust Porter"
19360,"Terrace Hill Double IPA"
19360,"Frozen Cappuccino"
19360,"Back East Ale"
19360,"London Balling"
19360,"Lemon-Herb Roasted Chicken"
19360,"Dipping Sauces includes 4 Breadsticks"
19360,"Shark Tracker Light lager"
19360,"Chicken Giardino"
19360,"Plow Horse Belgian Style Imperial Stout"
19360,"Orange Chicken"
19361,"East India Pale Ale"
19361,"Spicy Crispy Chicken Sandwich"
19361,"Tex Mex Eggrolls"
19361,"Sankaty Light Lager"
19361,"Freeride APA"
19361,"Blueberry Limonata"
19361,"Rye Pils Session Lager"
19361,"Live Local Golden Ale"
19361,"Country Boy IPA"
19361,"Mushroom Burger"
19361,"Meat Sauce with Choice of Pasta"
19361,"Pepperoni Pizza"
19361,"Chicken Giardino"
19362,"Macaroni and Cheese Burger"
19363,"Zeppoli"
19363,"Acqua Panna Spring"
19363,"Oak Cliff Coffee Ale"
19363,"Extra Breadsticks!"
19363,"Miso Salmon"
19363,"Watermelon Ale"
19364,"Little House Salad"
19364,"Factory Nachos"
19364,"Veggie Melt"
19364,"Heinnieweisse Weissebier"
19364,"Akari Shogun American Wheat Ale"
19364,"Caldera IPA"
19364,"Smores Layer Cake"
19364,"Shrimp Scampi"
19364,"Chicken Margherita"
19364,"Dip Duo"
19364,"Veggie Burger"
19365,"Little House Salad"
19365,"Factory Nachos"
19365,"Veggie Melt"
19365,"Heinnieweisse Weissebier"
19365,"Akari Shogun American Wheat Ale"
19365,"Shrimp Scampi"
19366,"Little Boss"
19366,"Sausage and Ricotta Flatbread"
19366,"Lucky Buck"
19367,"Spicy Crispy Chicken Sandwich"
19367,"Sankaty Light Lager"
19367,"Freeride APA"
19367,"Blueberry Limonata"
19367,"Rye Pils Session Lager"
19367,"Country Boy IPA"
19367,"Mushroom Burger"
19367,"Meat Sauce with Choice of Pasta"
19368,"Bikini Beer"
19369,"Chicken Marsala and Mushrooms"
19369,"Ginja Ninja"
19370,"Tex Mex Eggrolls"
19370,"Blueberry Limonata"
19370,"Wandering Pelican"
19370,"Live Local Golden Ale"
19370,"Country Boy IPA"
19371,"Little House Salad"
19371,"Factory Nachos"
19371,"Veggie Melt"
19371,"London Balling"
19371,"Heinnieweisse Weissebier"
19371,"Caldera IPA"
19371,"Chicken Margherita"
19371,"Shrimp Scampi"
19371,"Dip Duo"
19371,"Veggie Burger"
19372,"East India Pale Ale"
19372,"Spicy Crispy Chicken Sandwich"
19372,"Tex Mex Eggrolls"
19372,"Sankaty Light Lager"
19372,"Freeride APA"
19372,"Yo Soy Un Berliner"
19372,"Blueberry Limonata"
19372,"Wandering Pelican"
19372,"Horny Toad Cerveza"
19372,"Live Local Golden Ale"
19372,"Rye Pils Session Lager"
19372,"Country Boy IPA"
19372,"Mushroom Burger"
19372,"Bring Back the Beach Blonde Ale"
19372,"Pepperoni Pizza"
19373,"Little House Salad"
19373,"Factory Nachos"
19373,"Veggie Melt"
19373,"Akari Shogun American Wheat Ale"
19373,"Caldera IPA"
19373,"Smores Layer Cake"
19373,"Dip Duo"
19373,"Veggie Burger"
19374,"Yo Soy Un Berliner"
19374,"Freeride APA"
19374,"Horny Toad Cerveza"
19374,"Country Boy IPA"
19374,"Chicken Giardino"
19375,"East India Pale Ale"
19375,"Spicy Crispy Chicken Sandwich"
19375,"Tex Mex Eggrolls"
19375,"Sankaty Light Lager"
19375,"Freeride APA"
19375,"Yo Soy Un Berliner"
19375,"Blueberry Limonata"
19375,"Horny Toad Cerveza"
19375,"Rye Pils Session Lager"
19375,"Live Local Golden Ale"
19375,"Wandering Pelican"
19375,"Country Boy IPA"
19375,"Mushroom Burger"
19375,"Bring Back the Beach Blonde Ale"
19375,"Meat Sauce with Choice of Pasta"
19375,"Pepperoni Pizza"
19375,"Chicken Giardino"
19376,"Akari Shogun American Wheat Ale"
19376,"London Balling"
19377,"Chicken and Shrimp Carbonara"
19377,"Bacon-Bacon Cheeseburger"
19377,"Five Cheese Ziti al Forno"
19377,"Crispy Cuban Rolls"
19377,"Buffalo Wings"
19377,"Kobe Burger"
19377,"Coq de la Marche"
19377,"Dry Hard Apple Cider"
19377,"Beets With Goat Cheese"
19377,"Rye Porter"
19377,"Steak Diane"
19378,"Lasagna Fritta"
19378,"Buffalo Blasts"
19378,"Five Cheese Ziti al Forno"
19378,"Acqua Panna Spring"
19378,"Bikini Beer"
19378,"Greenbelt Farmhouse Ale"
19378,"General George Patton Pilsner"
19378,"Boy King"
19378,"Cone Crusher"
19378,"Crabcakes"
19379,"Lasagna Fritta"
19379,"Buffalo Blasts"
19379,"Five Cheese Ziti al Forno"
19379,"Boy King"
19379,"Cone Crusher"
19379,"Crabcakes"
19380,"Veggie Melt"
19380,"London Balling"
19380,"Smores Layer Cake"
19380,"Shrimp Scampi"
19380,"Chicken Margherita"
19381,"Chocolate Chunkin Pumpkin Cheesecake"
19381,"Create A Sampler Italiano"
19381,"Stone's Throw IPA"
19381,"Quesadilla with Chicken"
19381,"Chicken Marsala and Mushrooms"
19381,"London Balling"
19381,"Create Your Own Pasta - Cucina Mia!"
19381,"Bikini Beer"
19381,"Twisted Helles Summer Lager"
19381,"Warm Apple Crostata"
19381,"Jalapeno Pale Ale"
19381,"Churchkey Pilsner Style Beer"
19381,"Santa's Secret"
19381,"Unlimited Our Famous House Salad"
19381,"Mixed Berry Sparkling Water"
19382,"Hopkick Dropkick"
19382,"Bang-Bang Chicken and Shrimp"
19382,"Lavazza Espresso"
19382,"Ginja Ninja"
19382,"543 Skull Creek Fresh Hopped Pale Ale"
19382,"Gutch English Style Mild Ale"
19382,"Rod Bender Red"
19382,"Chicken Marsala and Mushrooms"
19382,"Dry Hard Apple Cider"
19382,"Lucky Buck"
19382,"Maduro Brown Ale"
19382,"Jalapeno Pale Ale"
19382,"312 Urban Wheat Ale"
19382,"Lasagna Dip"
19382,"Tender Loving Empire NWPA"
19383,"Gutch English Style Mild Ale"
19384,"Hopkick Dropkick"
19384,"Lavazza Espresso"
19384,"Bang-Bang Chicken and Shrimp"
19384,"Ginja Ninja"
19384,"543 Skull Creek Fresh Hopped Pale Ale"
19384,"Dry Hard Apple Cider"
19384,"Jalapeno Pale Ale"
19384,"312 Urban Wheat Ale"
19384,"Lasagna Dip"
19384,"Tender Loving Empire NWPA"
19385,"Moe Lasses'"
19385,"Southwest Chicken Sandwich"
19385,"Tart Side of the Moon"
19386,"Bang-Bang Chicken and Shrimp"
19386,"Hopkick Dropkick"
19386,"Lavazza Espresso"
19386,"Ginja Ninja"
19386,"Rod Bender Red"
19386,"Chicken Marsala and Mushrooms"
19386,"Dry Hard Apple Cider"
19386,"Lucky Buck"
19386,"Maduro Brown Ale"
19386,"312 Urban Wheat Ale"
19386,"Lasagna Dip"
19386,"Tender Loving Empire NWPA"
19387,"Parmesan-Garlic Cheese Bread"
19387,"Veggie Burger"
19387,"Eggplant Parmigiana"
19388,"Dolcini"
19388,"Parmesan-Garlic Cheese Bread"
19388,"Eggplant Parmigiana"
19388,"Sweet Corn Tamale Cakes"
19388,"Dipping Sauces includes 4 Breadsticks"
19388,"Veggie Burger"
19389,"Maduro Brown Ale"
19389,"Chicken Marsala and Mushrooms"
19390,"East India Pale Ale"
19390,"Stone's Throw IPA"
19390,"Buffalo Blasts"
19390,"Tart Side of the Moon"
19390,"First Press"
19390,"The Grand Army"
19390,"Moe Lasses'"
19390,"Southwest Chicken Sandwich"
19390,"Grilled Turkey Burger"
19390,"Five Italian Cheese Fonduta"
19390,"Quick WIT"
19390,"Clean Shave IPA"
19390,"Macaroni and Cheese"
19390,"Jamaican Black Pepper chicken and Shrimp"
19390,"312 Urban Pale Ale"
19391,"Grilled Pork Chop"
19391,"Copperhead Amber"
19391,"Chicken Margherita"
19391,"Five Cheese Marinara with Choice of Pasta"
19392,"Gutch English Style Mild Ale"
19392,"Lucky Buck"
19392,"Maduro Brown Ale"
19392,"Jalapeno Pale Ale"
19392,"Tender Loving Empire NWPA"
19393,"El Hefe Speaks"
19393,"Grilled Pork Chop"
19393,"Polar Pale Ale"
19393,"Big Elm IPA"
19393,"Bacon-Bacon Cheeseburger"
19393,"Toasted Lager"
19393,"Copperhead Amber"
19393,"Chicken Marsala and Mushrooms"
19393,"Chicken Margherita"
19393,"Loaded Pasta Chips"
19394,"Chocolate Chunkin Pumpkin Cheesecake"
19394,"Stone's Throw IPA"
19394,"Create A Sampler Italiano"
19394,"Quesadilla with Chicken"
19394,"Bikini Beer"
19394,"Twisted Helles Summer Lager"
19394,"Santa's Secret"
19394,"Unlimited Our Famous House Salad"
19394,"Mixed Berry Sparkling Water"
19395,"Brotherhood Steam"
19395,"Veggie Burger"
19396,"Bang-Bang Chicken and Shrimp"
19396,"Hopkick Dropkick"
19396,"Ginja Ninja"
19396,"543 Skull Creek Fresh Hopped Pale Ale"
19396,"Gutch English Style Mild Ale"
19396,"Rod Bender Red"
19396,"Chicken Marsala and Mushrooms"
19396,"Dry Hard Apple Cider"
19396,"Lucky Buck"
19396,"Maduro Brown Ale"
19396,"Jalapeno Pale Ale"
19396,"312 Urban Wheat Ale"
19396,"Lasagna Dip"
19396,"Tender Loving Empire NWPA"
19397,"East India Pale Ale"
19397,"Grilled Turkey Burger"
19398,"Hopkick Dropkick"
19398,"Lavazza Espresso"
19398,"Gutch English Style Mild Ale"
19398,"Rod Bender Red"
19398,"Jalapeno Pale Ale"
19398,"312 Urban Wheat Ale"
19399,"Bang-Bang Chicken and Shrimp"
19399,"Hopkick Dropkick"
19399,"Rod Bender Red"
19399,"Chicken Marsala and Mushrooms"
19399,"Dry Hard Apple Cider"
19399,"Lucky Buck"
19399,"Maduro Brown Ale"
19400,"Hopkick Dropkick"
19400,"Ginja Ninja"
19400,"Chicken Marsala and Mushrooms"
19400,"Dry Hard Apple Cider"
19400,"Maduro Brown Ale"
19400,"Jalapeno Pale Ale"
19400,"312 Urban Wheat Ale"
19400,"Tender Loving Empire NWPA"
19401,"Polar Pale Ale"
19401,"Caffè Latte"
19401,"Stone's Throw IPA"
19401,"Ravioli di Portobello"
19401,"Family-Style Lasagna Bundle"
19401,"Cuban Sandwich"
19401,"Chicken Margherita"
19402,"Macaroni and Cheese Burger"
19402,"Naked Pig Pale Ale"
19402,"Green Collar"
19402,"Lost Sailor IPA"
19402,"Beaver Logger"
